application_id,age,annual_income,credit_score,loan_amount,years_employed,debt_to_income_ratio,existing_loans,employment_type,marital_status,education_level,residence_type,city_tier,card_type_requested,application_date,approval_status
104359,25.0,61025.0,360.0,11719.0,32.0,0.37,6,Self-Employed,Divorced,Bachelors,Rented,Tier3,Silver,2024-09-13,Approved
104360,62.0,146246.0,542.0,35116.0,30.0,0.07,0,Salaried,Divorced,Bachelors,Owned,Tier1,Platinum,2024-08-19,Approved
104361,43.0,102605.0,568.0,9572.0,27.0,0.44,7,Self-Employed,Divorced,Bachelors,Family,Tier1,Gold,2024-07-31,Approved
104362,37.0,157053.0,439.0,10896.0,18.0,0.28,1,Self-Employed,Single,Masters,Owned,Tier3,Gold,2024-03-14,Approved
104363,32.0,68436.0,456.0,34077.0,20.0,0.42,7,Business,Single,Bachelors,Owned,Tier3,Silver,2025-01-21,Approved
104364,43.0,174544.0,575.0,20798.0,31.0,0.06,2,Self-Employed,Single,,Owned,Tier1,Gold,2025-10-30,Approved
104365,36.0,175408.0,330.0,6789.0,25.0,0.26,7,Self-Employed,Divorced,Bachelors,Rented,Tier2,Silver,2024-08-17,Approved
104366,23.0,181659.0,307.0,10690.0,12.0,0.55,4,Salaried,Divorced,Masters,Family,Tier3,Silver,2024-02-11,Approved
104367,50.0,102192.0,332.0,44854.0,28.0,0.38,7,Salaried,Married,Masters,Owned,Tier1,Gold,2024-12-26,Approved
104368,42.0,145591.0,751.0,40336.0,6.0,0.56,4,Business,Married,High School,Family,Tier2,Gold,2024-04-03,Approved
104369,29.0,109511.0,748.0,47221.0,25.0,0.5,7,Salaried,Single,Masters,Owned,Tier2,Gold,2024-05-31,Approved
104370,49.0,34665.0,336.0,42620.0,5.0,0.61,3,Salaried,Married,Bachelors,Rented,Tier2,Gold,2024-01-03,Rejected
104371,57.0,183169.0,333.0,20831.0,31.0,0.05,0,Self-Employed,Divorced,Bachelors,Family,Tier2,Silver,2024-09-20,Approved
104372,43.0,116277.0,754.0,27073.0,22.0,0.22,4,Business,Divorced,Masters,Owned,Tier2,Silver,2024-02-14,Rejected
104373,33.0,,743.0,11264.0,10.0,0.41,1,Business,Divorced,Masters,Owned,Tier1,Silver,2025-10-27,Approved
104374,52.0,181257.0,536.0,17049.0,20.0,0.66,1,,Single,High School,Family,Tier1,Platinum,2024-08-14,Approved
104375,43.0,100911.0,511.0,12628.0,18.0,0.49,7,Salaried,Married,Masters,Owned,Tier2,Silver,2025-07-20,Rejected
104376,37.0,117643.0,,3142.0,33.0,0.35,2,Salaried,Divorced,,Family,Tier1,Silver,2024-10-15,Approved
104377,60.0,55484.0,660.0,15843.0,34.0,0.13,2,Salaried,Single,Bachelors,Family,Tier1,Platinum,2025-01-13,Approved
104378,41.0,126165.0,603.0,30236.0,30.0,0.37,1,Business,Single,,Rented,Tier1,Gold,2024-12-01,Approved
104379,22.0,50835.0,595.0,49943.0,28.0,0.34,1,Self-Employed,,Masters,Family,Tier3,Gold,2025-06-06,Rejected
104380,57.0,121453.0,451.0,43565.0,5.0,0.56,7,Self-Employed,Divorced,Bachelors,Family,Tier2,Silver,2025-11-19,Approved
104381,26.0,78790.0,522.0,47255.0,30.0,0.32,0,Salaried,Single,Masters,Family,Tier2,Silver,2025-08-13,Approved
104382,64.0,34643.0,495.0,22123.0,31.0,0.26,4,Business,Single,Masters,Owned,Tier1,Platinum,2024-10-07,Approved
104383,38.0,100846.0,598.0,27007.0,19.0,0.11,0,Self-Employed,Divorced,Bachelors,Family,Tier1,Silver,2025-12-13,Rejected
104384,50.0,175023.0,828.0,15825.0,21.0,0.08,2,Salaried,Single,High School,Rented,Tier1,Gold,2025-11-15,Approved
104385,42.0,171305.0,787.0,11142.0,2.0,0.34,2,Salaried,Single,High School,Family,Tier3,Gold,2025-10-07,Rejected
104386,53.0,38200.0,510.0,29498.0,7.0,0.28,2,Self-Employed,Married,High School,Owned,Tier3,Silver,2024-06-04,Rejected
104387,50.0,77275.0,531.0,34226.0,18.0,0.41,6,Self-Employed,Married,High School,Rented,Tier2,Silver,2025-08-11,Rejected
104388,37.0,114001.0,666.0,41348.0,30.0,0.51,4,Self-Employed,Married,High School,Family,Tier2,Platinum,2025-09-17,Approved
104389,63.0,177363.0,780.0,28524.0,31.0,0.08,3,Business,Married,High School,Owned,Tier3,Platinum,2025-09-22,Approved
104390,52.0,67448.0,478.0,16298.0,14.0,0.37,7,Salaried,Married,Bachelors,Family,Tier3,Silver,2024-05-12,Approved
104391,62.0,186652.0,783.0,13135.0,30.0,0.61,2,Self-Employed,Divorced,Masters,Family,Tier3,Platinum,2024-03-11,Approved
104392,34.0,116685.0,794.0,8380.0,2.0,0.35,2,Business,Single,Bachelors,Rented,Tier2,Gold,2025-07-20,Rejected
104393,30.0,177418.0,846.0,27589.0,31.0,0.39,0,Business,Divorced,Masters,Family,Tier2,Gold,2025-12-30,Approved
104394,56.0,35619.0,315.0,33466.0,9.0,0.37,0,Self-Employed,Divorced,Bachelors,Family,Tier2,Platinum,2025-04-15,Approved
104395,54.0,130454.0,765.0,37788.0,27.0,0.3,3,Self-Employed,Married,Masters,Rented,Tier1,Gold,2025-03-11,Approved
104396,29.0,26766.0,701.0,25920.0,26.0,0.12,5,Self-Employed,Divorced,Masters,Owned,Tier2,Gold,2025-06-23,Approved
104397,62.0,28549.0,593.0,6643.0,30.0,0.13,3,Self-Employed,Single,Bachelors,Family,Tier1,Gold,2025-06-19,Approved
104398,48.0,174765.0,470.0,17729.0,33.0,0.17,3,Business,Divorced,High School,Family,Tier2,Gold,2024-09-12,Approved
104399,31.0,132938.0,331.0,42284.0,4.0,0.57,3,Self-Employed,Divorced,Masters,Family,Tier2,Platinum,2025-04-05,Approved
104400,34.0,152673.0,,7610.0,10.0,0.23,0,Salaried,Married,Bachelors,Rented,Tier2,Gold,2024-06-25,Approved
104401,59.0,73328.0,514.0,19522.0,6.0,0.67,2,Salaried,Divorced,Masters,,Tier1,Silver,2025-04-26,Approved
104402,39.0,50301.0,488.0,21773.0,7.0,0.58,0,,Divorced,High School,Owned,Tier3,Platinum,2025-12-17,Approved
104403,35.0,69763.0,560.0,12804.0,16.0,0.49,6,Self-Employed,Married,Masters,Rented,Tier1,Platinum,2024-04-04,Approved
104404,48.0,176837.0,481.0,8816.0,13.0,0.52,1,Business,Single,High School,Family,Tier2,Gold,2025-01-10,Rejected
104405,44.0,69787.0,804.0,28473.0,23.0,0.08,1,Salaried,Married,Masters,Rented,Tier3,Silver,2025-02-18,Approved
104406,28.0,145675.0,641.0,,29.0,0.42,5,Salaried,Married,High School,Rented,Tier1,Gold,2025-12-11,Approved
104407,63.0,32425.0,321.0,18494.0,14.0,0.66,2,Business,Divorced,Masters,Family,Tier3,Gold,2025-05-28,Approved
104408,,37857.0,373.0,24709.0,3.0,0.08,3,Self-Employed,Married,High School,Owned,Tier1,Platinum,2025-04-04,Rejected
104409,53.0,117999.0,465.0,31189.0,12.0,0.24,2,Business,Married,Masters,Family,Tier3,Gold,2025-07-23,Approved
104410,53.0,178516.0,533.0,31905.0,4.0,0.08,1,Business,Single,Bachelors,Rented,Tier2,Silver,2024-11-05,Approved
104411,39.0,66457.0,674.0,7487.0,30.0,0.42,7,Salaried,Divorced,Masters,Family,Tier1,,2025-05-19,Approved
104412,23.0,156776.0,732.0,18204.0,11.0,0.13,5,Business,Single,High School,Rented,Tier1,,2024-09-11,Approved
104413,30.0,30452.0,633.0,6988.0,29.0,0.36,2,Salaried,Single,High School,Family,Tier1,,2025-07-04,Approved
104414,60.0,136153.0,839.0,28364.0,9.0,0.52,3,,Married,Masters,Family,Tier3,Gold,2025-06-14,Approved
104415,62.0,63862.0,334.0,39403.0,29.0,0.16,6,Business,Single,Masters,Family,Tier2,Silver,2024-03-10,Approved
104416,21.0,43300.0,743.0,22048.0,25.0,0.54,6,Business,Single,Masters,Owned,Tier2,Silver,2024-11-24,Rejected
104417,49.0,165638.0,530.0,8093.0,5.0,0.09,6,Self-Employed,Married,High School,Owned,Tier2,Gold,2024-04-25,Rejected
104418,54.0,163573.0,617.0,38372.0,26.0,0.15,7,Salaried,Married,Bachelors,Owned,Tier1,Gold,2024-05-11,Rejected
104419,33.0,26845.0,642.0,18947.0,19.0,0.23,5,Business,Divorced,Bachelors,Owned,Tier1,Gold,2024-10-02,Approved
104420,21.0,144342.0,729.0,31735.0,27.0,0.57,5,Salaried,Married,Bachelors,Family,Tier3,Platinum,2024-05-10,Approved
104421,54.0,64181.0,765.0,30196.0,19.0,0.6,7,Business,Married,High School,Owned,Tier1,Silver,2025-08-07,Approved
104422,49.0,59404.0,378.0,23727.0,11.0,0.19,0,Business,Married,High School,Family,Tier2,Platinum,2025-08-25,Approved
104423,33.0,47564.0,748.0,43167.0,,0.11,3,Self-Employed,Divorced,Bachelors,Rented,Tier1,Silver,2024-03-02,Approved
104424,49.0,122898.0,581.0,25884.0,29.0,0.6,0,Self-Employed,Single,Bachelors,Rented,Tier2,Gold,2025-12-09,Approved
104425,59.0,43227.0,356.0,35607.0,,0.47,6,Self-Employed,Married,High School,Owned,Tier2,Gold,2025-03-27,Rejected
104426,44.0,,490.0,8675.0,4.0,0.15,1,Business,Divorced,High School,Owned,Tier3,Gold,2024-05-26,Rejected
104427,46.0,149451.0,762.0,45312.0,7.0,0.41,6,Self-Employed,Married,High School,Family,Tier2,Gold,2025-09-04,Approved
104428,37.0,42215.0,341.0,41769.0,29.0,0.62,4,Salaried,Single,High School,Family,Tier2,Silver,2024-07-26,Approved
104429,27.0,155577.0,785.0,10575.0,16.0,0.1,7,Salaried,Single,High School,Rented,Tier3,Gold,2024-05-28,Approved
104430,33.0,96074.0,472.0,36074.0,2.0,0.1,2,Business,Married,High School,Family,Tier2,Silver,2025-03-15,Approved
104431,25.0,177771.0,549.0,47998.0,20.0,0.23,7,Self-Employed,Married,Bachelors,Owned,Tier3,Platinum,2025-03-19,Approved
104432,46.0,133621.0,809.0,26756.0,15.0,0.47,7,Business,Divorced,High School,Owned,Tier1,Gold,2024-07-15,Rejected
104433,23.0,168526.0,801.0,11664.0,,0.17,4,Business,Single,Masters,Family,Tier1,Platinum,2025-04-08,Rejected
104434,27.0,131759.0,492.0,16114.0,26.0,0.58,3,Salaried,Married,High School,Rented,Tier1,Silver,2025-07-31,Rejected
104435,59.0,153471.0,464.0,22524.0,5.0,0.54,0,Self-Employed,Married,High School,Rented,Tier2,Silver,2025-04-24,Rejected
104436,21.0,46711.0,389.0,12159.0,15.0,0.41,7,Salaried,Married,Bachelors,Rented,Tier1,Silver,2025-08-12,Approved
104437,37.0,171131.0,357.0,14299.0,2.0,0.13,3,Self-Employed,Married,Bachelors,Owned,Tier1,Platinum,2024-05-28,Approved
104438,63.0,73398.0,562.0,29032.0,19.0,0.69,3,Self-Employed,Divorced,High School,Owned,Tier1,Silver,2025-03-19,Approved
104439,45.0,26286.0,542.0,42397.0,6.0,0.37,1,Business,Divorced,High School,Owned,Tier3,Silver,2024-07-14,Rejected
104440,23.0,190369.0,518.0,1455.0,10.0,0.34,3,Self-Employed,Single,Masters,Rented,Tier2,Platinum,2024-04-15,Approved
104441,35.0,,308.0,43529.0,28.0,0.7,2,Self-Employed,Single,Bachelors,Owned,Tier2,Gold,2025-04-02,Approved
104442,49.0,129959.0,729.0,43578.0,2.0,0.61,1,Business,Divorced,Bachelors,Family,Tier3,Platinum,2025-03-05,Approved
104443,63.0,182557.0,312.0,45572.0,20.0,0.35,4,Salaried,Single,High School,Family,Tier2,Platinum,2024-09-28,Approved
104444,52.0,84967.0,524.0,35280.0,31.0,0.32,3,Salaried,Divorced,High School,Rented,Tier2,Silver,2024-07-01,Approved
104445,46.0,122803.0,366.0,5738.0,29.0,0.11,4,Salaried,Married,Masters,Rented,Tier1,Platinum,2024-05-18,Approved
104446,36.0,154745.0,802.0,33266.0,10.0,0.65,2,Self-Employed,Married,Masters,Family,Tier1,Silver,2024-02-02,Rejected
104447,45.0,79583.0,483.0,17775.0,16.0,0.6,2,Self-Employed,Divorced,Masters,Rented,Tier2,Gold,2024-03-26,Approved
104448,48.0,149077.0,507.0,36389.0,24.0,0.25,2,Business,Married,Masters,Family,Tier3,Silver,2024-04-26,Approved
104449,29.0,136359.0,827.0,16718.0,24.0,0.54,6,Business,Married,Masters,Owned,Tier3,Platinum,2025-11-22,Approved
104450,21.0,52086.0,599.0,7176.0,8.0,0.55,7,Business,Divorced,High School,Family,Tier1,Platinum,2024-03-15,Approved
104451,49.0,172556.0,540.0,49263.0,28.0,0.2,4,Salaried,Married,High School,Rented,Tier1,Platinum,2024-03-02,Rejected
104452,42.0,129132.0,754.0,10112.0,14.0,0.45,4,Self-Employed,Single,,Rented,Tier2,Gold,2025-11-11,Approved
104453,36.0,84263.0,829.0,23103.0,18.0,0.22,0,Business,Married,Bachelors,Rented,Tier3,Gold,2024-05-01,Approved
104454,61.0,174747.0,543.0,39809.0,14.0,0.56,1,Self-Employed,Single,Bachelors,Family,Tier3,Silver,2024-01-07,Rejected
104455,64.0,145155.0,537.0,28033.0,34.0,0.15,5,Business,Divorced,High School,Family,Tier1,Platinum,2024-11-30,Approved
104456,61.0,85664.0,545.0,20984.0,12.0,0.48,3,Business,Single,Bachelors,Rented,Tier3,Gold,2025-12-24,Approved
104457,27.0,180752.0,644.0,32742.0,15.0,0.26,1,Salaried,Married,Bachelors,Rented,Tier3,Silver,2024-09-17,Approved
104458,34.0,173149.0,783.0,38978.0,2.0,0.07,2,Salaried,Single,Masters,Owned,Tier1,Silver,2025-12-25,Approved
104459,49.0,145474.0,609.0,,30.0,0.13,7,Self-Employed,Married,Masters,Owned,Tier3,Platinum,2024-11-15,Approved
104460,39.0,194246.0,583.0,40210.0,0.0,0.48,7,Self-Employed,Married,Bachelors,Family,Tier1,Platinum,2025-02-02,Rejected
104461,39.0,101968.0,337.0,7216.0,34.0,0.21,3,Business,Single,Masters,Owned,Tier3,Gold,2025-01-24,Approved
104462,22.0,159563.0,331.0,25269.0,15.0,0.46,0,Salaried,Married,Bachelors,Owned,Tier1,Platinum,2024-08-02,Approved
104463,61.0,159464.0,542.0,1260.0,0.0,0.32,1,Self-Employed,Single,Masters,Family,Tier2,Gold,2024-12-29,Approved
104464,35.0,92804.0,591.0,7833.0,13.0,0.5,2,Salaried,Married,High School,Owned,Tier3,Gold,2025-03-10,Approved
104465,23.0,63400.0,591.0,10527.0,6.0,0.37,3,Self-Employed,Divorced,High School,Family,Tier3,Gold,2025-05-18,Rejected
104466,31.0,192623.0,681.0,47014.0,22.0,0.25,6,Self-Employed,Divorced,High School,Rented,Tier2,Silver,2025-09-12,Approved
104467,50.0,53088.0,437.0,6944.0,,0.14,3,Salaried,Single,Bachelors,Owned,Tier3,Gold,2024-12-14,Approved
104468,60.0,181537.0,499.0,23518.0,28.0,0.27,2,Self-Employed,Single,Bachelors,Family,Tier1,Gold,2025-04-01,Approved
104469,38.0,,634.0,24259.0,21.0,0.46,4,Self-Employed,Divorced,Bachelors,Family,Tier3,Gold,2024-07-25,Rejected
104470,22.0,30969.0,746.0,30860.0,15.0,0.53,6,Salaried,Divorced,Masters,Family,Tier2,Silver,2025-09-16,Approved
104471,52.0,33981.0,647.0,32559.0,28.0,0.15,1,Salaried,Divorced,Bachelors,Owned,Tier1,Platinum,2024-01-24,Approved
104472,28.0,177104.0,577.0,34102.0,5.0,0.48,6,Self-Employed,Divorced,Bachelors,Family,Tier1,Gold,2024-11-04,Approved
104473,42.0,79091.0,831.0,8669.0,17.0,0.17,7,Self-Employed,Married,High School,Family,Tier3,Silver,2024-01-06,Approved
104474,26.0,132154.0,698.0,36547.0,28.0,0.19,3,Salaried,Single,Bachelors,Owned,Tier2,Platinum,2024-07-21,Approved
104475,32.0,49408.0,690.0,26379.0,24.0,0.4,4,Self-Employed,Single,Masters,Family,Tier3,Silver,2025-08-23,Rejected
104476,60.0,180313.0,309.0,24712.0,1.0,0.24,0,Self-Employed,Divorced,High School,Family,Tier3,Gold,2024-07-08,Rejected
104477,56.0,72940.0,848.0,20191.0,31.0,0.48,3,Self-Employed,Single,High School,Owned,Tier3,Silver,2025-12-22,Rejected
104478,35.0,28657.0,358.0,14259.0,31.0,0.67,3,Business,Single,Masters,Owned,Tier2,Silver,2024-08-01,Rejected
104479,48.0,46230.0,,38958.0,19.0,0.15,6,Salaried,Married,Bachelors,Rented,Tier1,Platinum,2024-02-29,Approved
104480,38.0,174752.0,758.0,26516.0,32.0,0.42,7,Business,Married,High School,Rented,Tier2,Platinum,2025-06-05,Approved
104481,22.0,109731.0,403.0,,4.0,0.65,0,Business,Single,High School,Family,Tier2,Silver,2025-08-15,Rejected
104482,33.0,198412.0,403.0,10094.0,5.0,0.16,0,Business,Married,Bachelors,Rented,Tier1,Gold,2024-04-02,Approved
104483,35.0,192022.0,553.0,12624.0,21.0,0.29,5,Business,Divorced,Masters,Family,Tier3,Silver,2024-11-21,Rejected
104484,40.0,163939.0,634.0,24872.0,20.0,0.13,5,Self-Employed,Single,Bachelors,Family,Tier3,Silver,2025-10-08,Rejected
104485,49.0,29329.0,762.0,33791.0,18.0,0.47,3,Business,Married,Masters,Rented,Tier2,Platinum,2024-09-17,Approved
104486,62.0,60865.0,848.0,5652.0,14.0,0.48,2,Business,Married,Bachelors,Owned,Tier2,Platinum,2024-01-27,Rejected
104487,49.0,62869.0,600.0,36516.0,33.0,0.48,7,Salaried,Single,High School,Owned,Tier1,Platinum,2024-06-11,Rejected
104488,23.0,145185.0,640.0,26972.0,6.0,0.4,0,Self-Employed,Single,Bachelors,Rented,Tier2,Platinum,2024-09-29,Approved
104489,39.0,108984.0,791.0,9095.0,16.0,0.54,4,Self-Employed,Divorced,Bachelors,,Tier3,Platinum,2025-06-02,Approved
104490,23.0,150172.0,383.0,4357.0,4.0,0.07,0,Salaried,Married,High School,Owned,Tier1,Gold,2025-12-01,Approved
104491,34.0,126069.0,558.0,13096.0,1.0,0.67,3,Self-Employed,Single,High School,Family,Tier3,Gold,2024-09-27,Approved
104492,60.0,114711.0,659.0,9095.0,26.0,0.19,3,Self-Employed,Married,Masters,Owned,Tier3,Silver,2025-04-30,Approved
104493,24.0,91252.0,386.0,11680.0,23.0,0.13,1,Salaried,Married,Masters,Rented,Tier1,Platinum,2024-07-04,Approved
104494,,104386.0,727.0,41851.0,27.0,0.66,4,Self-Employed,Married,Bachelors,Rented,Tier1,Platinum,2025-05-17,Approved
104495,51.0,143728.0,666.0,29242.0,0.0,0.59,1,Business,Married,Bachelors,Rented,Tier3,Silver,2025-04-03,Approved
104496,63.0,157783.0,642.0,27333.0,20.0,0.55,0,Business,Single,High School,Family,Tier1,Platinum,2024-02-21,Approved
104497,52.0,50801.0,646.0,14169.0,27.0,0.12,1,Business,Single,High School,Rented,Tier1,Silver,2024-10-25,Rejected
104498,47.0,115709.0,395.0,25539.0,2.0,0.57,3,Salaried,Divorced,Bachelors,Rented,Tier2,Gold,2025-09-16,Approved
104499,50.0,78270.0,554.0,40837.0,29.0,0.45,6,Self-Employed,Single,Bachelors,Rented,Tier2,Gold,2024-08-22,Approved
104500,63.0,80535.0,435.0,22722.0,0.0,0.53,2,Self-Employed,Married,Bachelors,Family,Tier3,Gold,2024-07-02,Rejected
104501,22.0,41220.0,547.0,19916.0,,0.69,0,Self-Employed,Divorced,Masters,Family,Tier3,Gold,2025-08-12,Approved
104502,29.0,38392.0,798.0,39105.0,32.0,0.18,3,Self-Employed,Single,Bachelors,Family,Tier1,Silver,2025-09-26,Approved
104503,48.0,158318.0,785.0,4773.0,14.0,0.38,0,Salaried,Single,High School,Owned,Tier1,Platinum,2024-03-17,Rejected
104504,51.0,45010.0,701.0,49194.0,23.0,0.54,1,Self-Employed,Divorced,Bachelors,Family,Tier2,Silver,2025-01-02,Rejected
104505,54.0,151951.0,711.0,30945.0,33.0,0.33,7,Salaried,Single,High School,Rented,Tier1,Platinum,2025-11-03,Approved
104506,35.0,93358.0,747.0,22045.0,25.0,0.09,1,Business,Single,High School,Owned,Tier3,Silver,2024-07-23,Approved
104507,45.0,173306.0,546.0,3057.0,21.0,0.12,5,Salaried,Single,Masters,Family,Tier2,Gold,2024-04-20,Approved
104508,56.0,121190.0,720.0,18061.0,15.0,0.44,0,Self-Employed,Married,High School,Family,Tier3,Gold,2024-02-17,Approved
104509,28.0,140795.0,423.0,14138.0,15.0,0.24,5,Salaried,Divorced,Masters,Family,Tier3,Gold,2024-05-13,Rejected
104510,29.0,147790.0,559.0,36742.0,4.0,0.14,0,Self-Employed,Divorced,Bachelors,Owned,Tier3,Gold,2025-02-09,Approved
104511,57.0,150223.0,468.0,25860.0,5.0,0.27,1,Salaried,Married,High School,Rented,Tier3,Silver,2024-03-27,Rejected
104512,59.0,,410.0,16903.0,23.0,0.18,0,Self-Employed,Divorced,Bachelors,Rented,Tier3,Gold,2025-09-03,Approved
104513,52.0,177856.0,589.0,30042.0,29.0,0.07,5,Business,Single,Bachelors,Owned,Tier2,Platinum,2024-09-05,Rejected
104514,37.0,185744.0,312.0,40212.0,31.0,0.15,1,Business,Married,High School,Rented,Tier3,Platinum,2025-07-08,Approved
104515,55.0,26082.0,562.0,19224.0,18.0,0.62,5,Salaried,Married,Bachelors,Family,Tier3,Gold,2024-02-14,Rejected
104516,57.0,167220.0,322.0,2878.0,27.0,0.06,0,Business,Married,High School,Owned,Tier3,Platinum,2025-04-27,Approved
104517,39.0,183566.0,499.0,40057.0,7.0,0.55,7,Self-Employed,Divorced,High School,Rented,Tier3,Silver,2025-09-25,Approved
104518,64.0,100093.0,541.0,10802.0,0.0,0.54,6,Business,Married,Bachelors,Owned,Tier1,Silver,2024-08-11,Approved
104519,49.0,76952.0,538.0,29538.0,3.0,0.42,2,Business,Married,High School,Family,Tier2,Silver,2025-10-05,Rejected
104520,27.0,61719.0,602.0,49763.0,21.0,0.19,0,Business,Married,Masters,Rented,Tier2,Silver,2025-05-09,Approved
104521,48.0,73737.0,464.0,24603.0,21.0,0.62,0,Business,Divorced,Masters,Rented,Tier1,Silver,2025-03-27,Approved
104522,29.0,132271.0,475.0,49531.0,29.0,0.36,6,Self-Employed,Divorced,Bachelors,Family,Tier3,Gold,2025-05-05,Approved
104523,48.0,195608.0,328.0,16037.0,26.0,0.16,7,Business,Divorced,High School,Rented,Tier2,Gold,2025-07-22,Approved
104524,26.0,170111.0,834.0,12690.0,26.0,0.33,3,Business,Married,Bachelors,Rented,Tier3,Platinum,2025-11-04,Rejected
104525,49.0,92839.0,593.0,11323.0,12.0,0.18,2,Salaried,Single,Bachelors,Rented,Tier1,Silver,2024-10-12,Rejected
104526,37.0,72931.0,776.0,4314.0,26.0,0.29,1,Self-Employed,Divorced,High School,Family,Tier2,Gold,2024-06-15,Rejected
104527,36.0,64925.0,682.0,47185.0,7.0,0.37,1,Salaried,Single,Bachelors,Owned,Tier2,Platinum,2024-07-25,Approved
104528,43.0,112745.0,595.0,35146.0,11.0,0.28,4,Salaried,Single,High School,Owned,Tier3,Gold,2025-08-24,Approved
104529,51.0,151298.0,633.0,15356.0,23.0,0.48,2,Salaried,Divorced,High School,Rented,Tier1,Silver,2025-02-26,Approved
104530,23.0,118709.0,547.0,12269.0,17.0,0.66,2,Business,Divorced,Bachelors,,Tier2,Silver,2024-11-23,Approved
104531,41.0,67287.0,540.0,44974.0,14.0,0.28,0,Business,Single,Masters,Family,Tier3,Platinum,2025-08-28,Rejected
104532,46.0,189084.0,405.0,6340.0,15.0,0.28,3,Salaried,Divorced,Masters,Rented,Tier3,Gold,2025-09-28,Approved
104533,56.0,132252.0,422.0,45852.0,32.0,0.53,7,Self-Employed,Single,Masters,Family,Tier3,Platinum,2025-09-02,Rejected
104534,62.0,197855.0,334.0,43675.0,9.0,0.39,6,Self-Employed,Single,High School,Rented,Tier3,Platinum,2024-09-18,Approved
104535,57.0,134323.0,715.0,34220.0,23.0,0.33,1,Salaried,Married,Bachelors,,Tier1,Silver,2025-02-16,Approved
104536,42.0,37803.0,626.0,42301.0,18.0,0.58,6,Self-Employed,Single,High School,Rented,Tier2,Silver,2025-02-26,Approved
104537,62.0,143819.0,594.0,1392.0,26.0,0.63,6,Salaried,Married,Bachelors,Owned,Tier3,Platinum,2024-04-20,Approved
104538,32.0,118361.0,731.0,6471.0,30.0,0.43,1,Business,Married,High School,Rented,Tier1,Silver,2025-09-15,Rejected
104539,62.0,38698.0,646.0,9137.0,20.0,0.17,6,Business,Divorced,Bachelors,Family,Tier2,Silver,2025-03-03,Approved
104540,33.0,190632.0,336.0,14997.0,15.0,0.35,3,Business,Divorced,Masters,Rented,Tier2,Gold,2024-12-16,Approved
104541,31.0,40376.0,811.0,20434.0,22.0,0.38,7,Self-Employed,Single,Masters,Owned,Tier3,Platinum,2024-04-22,Approved
104542,36.0,38117.0,834.0,42930.0,13.0,0.33,5,Salaried,Divorced,Masters,Rented,Tier2,Silver,2025-02-19,Approved
104543,28.0,194028.0,317.0,31278.0,22.0,0.22,3,Self-Employed,Divorced,Masters,Owned,Tier3,Silver,2024-04-06,Rejected
104544,60.0,73786.0,326.0,11397.0,17.0,0.36,5,Self-Employed,Divorced,Bachelors,Owned,Tier1,Silver,2024-01-05,Approved
104545,60.0,138005.0,835.0,32530.0,11.0,0.34,5,Business,Divorced,Bachelors,Rented,Tier2,Silver,2024-02-16,Approved
104546,22.0,91480.0,328.0,49364.0,10.0,0.19,2,Self-Employed,Single,Masters,Owned,Tier3,Silver,2025-02-04,Approved
104547,50.0,187767.0,416.0,5794.0,4.0,0.64,5,Salaried,Married,Bachelors,Rented,Tier1,Silver,2024-10-15,Approved
104548,50.0,157583.0,431.0,24794.0,20.0,0.63,3,Self-Employed,Married,High School,Owned,Tier3,Platinum,2025-11-12,Approved
104549,32.0,78233.0,588.0,17549.0,31.0,0.54,3,Business,Married,Bachelors,Rented,Tier2,Gold,2025-08-04,Rejected
104550,30.0,136022.0,535.0,42214.0,28.0,0.31,0,Self-Employed,Divorced,Bachelors,Rented,Tier1,Gold,2024-11-01,Rejected
